id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
272,7530,P021,40619966,19153863.909465693,47265587.83668831,612664,2024-11-05,2024-10-16,0,33,B
273,2554,P011,21736301,30255820.38864182,47737593.98948558,275097,2024-01-25,2024-05-30,30,6,B
274,3557,P016,13844069,12636129.834433595,34373149.23147978,204047,2024-03-05,2024-12-14,60,21,E
275,225,P011,42639470,5342312.909058524,6414193.494568975,120367,2024-09-18,2024-08-22,30,17,E
276,6315,P049,17057811,30744527.110560533,38305288.05488987,106872,2024-08-31,2024-04-28,10,40,E
277,8451,P049,19640459,47079988.02778796,30304305.513584998,425810,2024-08-21,2024-04-20,120,44,C
278,8043,P016,13005727,21787439.48042068,2752197.1450272826,183919,2024-12-18,2024-10-30,60,14,E
279,5669,P016,8453593,1196953.890568551,19477614.507584,581838,2024-04-29,2024-08-14,10,34,A
280,4262,P047,5901810,19782452.276716456,23223628.302050937,686099,2024-07-18,2024-06-17,30,39,D
281,6495,P016,9984504,49775786.24840469,48521563.43342223,780427,2024-05-23,2024-07-11,120,18,C
282,7540,P025,42289222,17066851.59979773,6340975.268255562,455365,2024-02-20,2024-01-22,30,32,C
283,7948,P020,40961160,14355461.518936444,40511555.612640694,434942,2024-04-18,2024-05-11,60,11,A
284,6927,P049,41412275,19616853.311987538,35350924.27049817,381313,2024-06-13,2024-10-02,60,8,E
285,3726,P021,13783903,9920059.522936808,10690562.34838582,934356,2024-02-19,2024-02-22,120,2,C
286,1440,P025,38201857,37352745.3666764,8978315.797980787,745226,2024-06-22,2024-04-24,10,36,D
287,3694,P024,20922547,9081781.854031805,22129107.040119376,517286,2024-12-12,2024-10-01,30,6,B
288,1946,P049,14171428,22381588.268846303,11574124.696637813,398315,2024-12-27,2024-10-11,10,5,A
289,3298,P033,7538289,21076642.402356546,23176145.36230625,228133,2024-10-16,2024-01-22,30,21,D
290,40,P042,28723967,38499915.416425854,44648625.615981914,667647,2024-03-09,2024-09-25,120,39,A
291,5364,P002,21850410,49849381.93764699,49606960.76865006,229842,2024-10-13,2024-05-07,30,45,A
292,6082,P002,19106704,1545976.4108929345,10148185.38989689,404557,2024-04-03,2024-06-30,30,25,C
293,4516,P016,4271152,49406224.455815956,35732157.271191284,248432,2024-06-12,2024-02-02,30,20,A
294,6480,P021,7913127,11095887.115091635,31205361.630461153,67191,2024-05-29,2024-03-19,30,4,A
295,1557,P047,45472340,6999536.010121971,17904220.346915435,377476,2024-10-07,2024-02-10,60,13,
296,5845,P020,6852417,10661027.489956148,14998996.155489584,575092,2024-06-07,2024-08-28,60,5,A
297,9080,,35440953,19609387.079466112,37387225.47985812,524465,2024-12-13,2024-05-18,120,35,E
298,4760,P002,34140973,35017799.106547624,11696380.393309254,139518,2024-05-29,2024-02-22,120,40,A
299,3231,P021,22934593,4305027.767276959,6226744.358013833,408455,2024-07-14,2024-07-05,120,33,A
300,9347,P002,29531835,12980081.348876674,1977188.8903642022,345811,2024-03-17,2024-09-02,120,41,E
301,5117,P025,49742025,21517673.718487155,20405515.098698534,388268,2024-07-04,2024-12-09,0,24,C
302,9588,P049,41917051,15222527.413972948,30504390.83907277,512940,2024-04-16,2024-11-02,0,15,D
303,2862,P020,27868117,20038338.224643968,49848495.82736588,947212,2024-10-30,2024-06-12,0,36,D
304,5797,P024,4697642,36513550.90901715,33743516.85450289,50306,2024-12-17,2024-09-15,60,23,E
305,8390,P024,48377288,33401187.021369193,35226712.01619084,746881,2024-08-17,2024-11-28,60,16,B
306,4412,P033,25287638,44330696.375122555,5439364.370716934,997859,2024-11-18,2024-10-15,120,26,B
307,1210,P016,15794801,17720455.62718951,41820280.18681394,316576,2024-08-08,2024-03-19,30,14,E
308,2184,P011,8837896,30664345.192041516,12670117.290140431,578561,2024-12-12,2024-04-23,0,7,E
309,8550,P016,27358774,26333908.64819759,4484778.637011096,230639,2024-05-22,2024-07-10,0,5,C
310,7157,P020,24856198,37452924.75597601,22375431.58752141,70888,2024-07-01,2024-09-06,0,10,D
311,7175,P011,48427796,25528077.917295028,8099126.145984811,65539,2024-07-26,2024-04-26,60,27,
312,3706,P025,39533757,43684960.807336375,13666540.974208888,474242,2024-09-11,2024-11-05,60,23,E
313,7154,P033,11548880,38462295.2070946,12326117.548972713,616359,2024-04-26,2024-07-19,60,38,D
314,7721,P033,37274990,23755141.36959883,2354978.665746104,391289,2024-06-04,2024-09-20,60,15,C
315,7461,P033,23549836,45243724.692427695,28090260.683021314,481841,2024-06-19,2024-01-27,10,18,A
316,5003,P025,36973081,1964485.1598807478,14723702.6724073,61847,2024-10-13,2024-01-18,30,17,B
317,2363,P020,26502858,5898758.4708314035,34108362.17736626,977598,2024-11-14,2024-12-28,120,4,B
318,3636,P002,13995655,39921700.99702677,42894366.42391458,344399,2024-11-13,2024-07-17,30,6,E
319,8058,P002,21784578,29872793.193551775,13131571.982976537,682272,2024-04-30,2024-05-29,30,1,D
320,3127,P033,9477610,34020620.420417964,7855408.818899813,872266,2024-05-22,2024-01-06,120,42,C
321,829,P002,14109578,27681030.428191002,33122753.733755697,231451,2024-09-19,2024-02-27,60,2,B
322,1667,P025,4663322,15372056.947451502,45180052.57178625,612919,2024-06-02,2024-01-21,30,8,A
323,2511,P024,2135822,1887311.623914138,16713735.277948976,525494,2024-12-08,2024-11-21,120,44,
324,6982,,31525143,45396059.00517756,48657804.74377922,997097,2024-12-21,2024-10-31,10,8,E
325,8727,P024,37685115,27669740.45866341,43319980.832225345,965922,2024-04-23,2024-05-14,0,13,E
326,6077,P024,35990082,17732691.583037212,25355034.963154424,760945,2024-06-30,2024-11-14,120,35,C
327,9781,P033,41084158,24807982.032972347,46757611.02589984,199130,2024-04-25,2024-09-05,0,2,E
328,6278,P024,12598054,18691845.53975703,1987901.914692721,576640,2024-06-18,2024-03-26,10,11,B
329,4272,P033,5643859,30343197.8263361,42316293.94901102,947403,2024-09-27,2024-02-09,0,30,C
330,2011,P016,40652550,7850841.611514387,30785703.103071667,417766,2024-11-12,2024-10-04,30,6,C
331,9474,P016,33685448,30006101.534138255,30673656.38584826,223265,2024-10-19,2024-11-30,0,42,A
332,1337,P020,9606725,2428975.3277158802,37274322.9508554,512762,2024-06-05,2024-11-15,120,41,E
333,4168,P011,38830993,30028184.11336472,15399851.23623269,827941,2024-02-02,2024-06-29,120,7,D
334,8944,P011,21230837,2381281.767656275,30544831.751673497,117166,2024-06-17,2024-11-15,30,14,D
335,7961,P024,44441270,7069835.734069401,23895604.33292966,302789,2024-11-11,2024-03-14,0,35,B
336,8595,P047,33782914,27370405.19813893,43104888.498291336,747301,2024-04-23,2024-05-31,30,25,E
337,4117,P016,11378778,37439354.5994474,40472146.63276266,249369,2024-06-15,2024-01-12,0,11,C
338,5969,P020,6612361,47418118.99679899,14553885.24534303,362197,2024-05-25,2024-09-15,10,19,
339,3257,P033,7266556,34089553.4385127,13652999.460758286,503654,2024-12-05,2024-10-07,120,33,
340,5827,P025,33007868,13803895.042313443,31600312.90982088,553413,2024-03-31,2024-04-08,10,33,E
341,4040,P002,5263697,40643530.26481587,25472097.47321381,762780,2024-11-28,2024-07-26,30,43,C
342,767,P025,48864407,8001071.215376701,15613658.69863136,935722,2024-05-25,2024-10-03,30,11,D
343,9467,P016,38573917,48135675.22661117,45225499.67407509,310963,2024-10-18,2024-09-30,30,10,A
344,6911,P021,24962166,43037553.20840036,34374793.66995738,175431,2024-06-15,2024-07-02,60,24,D
345,6603,P042,25470213,23740981.63030626,18376789.45132587,385334,2024-04-15,2024-06-08,10,9,E
346,2562,P047,36516693,24105404.473717507,45163495.9095321,623066,2024-06-03,2024-06-08,10,1,C
347,9700,P042,9347441,8114895.472566514,13521494.996944303,908245,2024-10-06,2024-06-27,30,46,D
348,3494,P042,26894595,40052897.62607691,9298646.978171997,304837,2024-08-05,2024-10-25,10,20,E
349,4061,P016,31706885,8553344.221985504,34870314.36312311,881300,2024-08-27,2024-02-29,10,13,A
350,8278,P016,21712331,39368818.23613646,26649525.315089103,551360,2024-12-06,2024-01-21,0,5,B
351,8769,P042,18611039,36891445.52263739,21694367.24709748,591601,2024-09-01,2024-03-09,0,5,D
352,118,,26237436,15068571.034165509,18953945.95991857,401188,2024-02-21,2024-01-29,10,11,A
353,1442,P016,22194903,46228814.6944372,31558966.30739408,504453,2024-06-17,2024-12-02,120,7,B
354,9099,P011,25336810,38134784.16245546,18278978.91653224,340049,2024-10-17,2024-03-18,30,11,A
355,7515,P049,45729391,28174597.081596978,24350127.73887968,588646,2024-04-23,2024-11-22,60,7,B
356,6617,P021,7848614,14078764.045277271,15238505.798777105,377448,2024-06-15,2024-11-19,120,2,D
357,2386,P002,29971796,6718761.316499179,41650758.78819176,162356,2024-01-30,2024-04-26,30,8,D
358,8672,P016,5540868,29954044.889868908,25156354.97612595,423521,2024-11-22,2024-01-14,120,4,D
359,2398,P025,26733087,25157704.369712584,2148003.3161465903,762589,2024-07-24,2024-05-22,120,20,C
360,7106,P002,18323907,16133535.19704697,19943825.537623446,686191,2024-01-13,2024-04-27,10,23,A
361,3496,P033,25696365,34668173.51122343,47443086.125182986,803885,2024-02-08,2024-10-03,0,47,B
362,8747,P049,4092405,47422271.14289158,10198472.931313071,904184,2024-05-03,2024-08-05,0,46,B
363,7364,P042,1814733,39360991.77880549,40286320.7355295,866689,2024-08-29,2024-09-15,0,46,C
364,2135,P024,17728538,41511323.401848994,31152649.357951056,343908,2024-11-28,2024-11-21,120,26,C
365,605,P020,10920773,44255023.04173144,35808598.1938925,408911,2024-09-16,2024-10-15,30,31,D
366,4221,,3580388,32899409.006814215,27685918.385576032,546061,2024-12-10,2024-10-05,120,1,D
367,2908,P011,3742486,27125768.577032905,41511082.30073224,306094,2024-08-28,2024-11-22,0,31,A
368,4342,P020,10620752,28323694.420621485,15780181.819270803,401420,2024-11-16,2024-03-14,30,11,A
369,5212,P020,29220698,45756094.81261984,2726184.8208342204,181927,2024-04-07,2024-06-06,10,27,B
370,2840,P024,47266347,7299981.048158095,38220980.079064876,887750,2024-08-20,2024-09-04,60,10,B
371,6426,P049,7352005,39906370.18827149,15924427.344242355,446417,2024-12-26,2024-05-12,60,7,D
372,527,P011,12482143,49316007.16842903,9717419.052502755,324499,2024-12-10,2024-10-27,120,2,A
373,8264,P016,11104441,4966792.847427161,8888088.528955013,307740,2024-08-31,2024-09-27,60,32,A
374,534,P033,37323580,43145683.40035138,33323043.452235244,401560,2024-05-01,2024-03-13,30,25,A
375,3373,P016,13227207,14891822.886544904,44071957.10941626,352191,2024-04-06,2024-03-14,10,27,B
376,7048,P042,27667365,2788221.828285532,44961212.733148955,106327,2024-12-26,2024-07-19,10,1,B
377,6126,P016,44010656,17564062.485489383,12664300.124390688,313067,2024-08-22,2024-12-21,0,45,C
378,3314,P020,2360351,39235522.02236143,29897963.171508398,936775,2024-04-12,2024-08-29,0,18,A
379,9319,P002,5690382,7196136.731750495,3122260.107407119,205628,2024-12-28,2024-05-23,30,31,
380,4717,P033,42796452,48159811.01145045,13822975.97521426,669286,2024-12-18,2024-03-07,0,6,E
381,1391,P049,15063076,43353205.79685822,2048563.9206700376,602061,2024-11-03,2024-02-18,120,32,B
382,5168,P016,6707114,33830413.517871186,23712114.20837287,136755,2024-01-07,2024-05-01,0,12,A
383,6200,P025,49004750,17862045.58288501,45811499.88216184,301419,2024-03-18,2024-03-11,0,7,D
384,2587,P011,9827423,45417096.295232534,3389521.039631931,400046,2024-08-15,2024-03-05,60,20,
385,4396,P025,10928371,26809762.334743436,23742019.741695583,229377,2024-11-12,2024-08-31,30,5,A
386,6861,P024,2631110,30604686.18314541,34994172.803087406,536931,2024-03-31,2024-06-21,30,14,B
387,6887,P016,28354212,38348194.54984305,30637319.334304392,834356,2024-11-12,2024-11-26,120,46,D
388,2589,P021,24978543,36376175.72996384,42595015.44973742,184357,2024-02-07,2024-05-29,0,29,C
389,1232,P020,16750250,26488568.839178126,45997297.30909581,226930,2024-06-11,2024-02-13,30,41,A
390,543,P033,43320224,33493256.221868243,33232069.395468708,297761,2024-10-30,2024-08-08,120,7,D
391,5426,P033,5871026,37789770.839764796,27099864.054435663,514471,2024-07-03,2024-01-10,120,35,C
392,8109,P047,21896600,23582919.6470537,38273601.77584275,381499,2024-12-24,2024-12-28,120,38,E
393,1125,P047,11159652,47784191.58259881,1294691.4737599539,474343,2024-11-26,2024-12-20,120,47,D
394,3949,P002,35912816,12018643.438301118,9166947.927032351,678428,2024-05-22,2024-03-24,30,1,A
395,1694,P016,21468504,41438625.31349276,31617730.169667047,597186,2024-01-21,2024-07-10,60,39,E
396,1566,P011,34460926,46374158.43587882,14129620.386223413,501702,2024-04-20,2024-04-24,120,46,C
397,3355,P021,31299542,38902229.31567528,43944553.475452855,504417,2024-08-02,2024-04-07,0,47,B
398,933,P021,40185580,34192994.30477622,30624759.115020066,405704,2024-09-19,2024-01-09,60,26,E
399,3944,P024,18022389,15553636.178658407,16787928.821005706,588139,2024-07-17,2024-04-17,120,32,C
400,2214,P025,40497558,19479835.355303343,36433849.07405492,757830,2024-01-04,2024-03-30,60,38,B
401,158,P016,30972868,43441560.218524195,42870587.8796664,885138,2024-04-04,2024-10-18,10,18,E
402,8748,P049,49129473,28320752.419722833,49950965.41964614,507786,2024-08-29,2024-06-02,60,29,D
403,8758,P024,19359150,41960480.31852716,1557496.1539306839,169387,2024-11-28,2024-10-29,120,14,C
404,5310,P021,7715821,46872047.582025826,14809853.131291747,76923,2024-12-07,2024-03-26,10,12,C
405,1064,P042,29145553,5048260.220074297,29367905.272487503,459052,2024-09-17,2024-12-09,30,19,B
406,5539,P049,18327956,25971938.926365435,30360670.84580436,785094,2024-09-21,2024-12-23,30,33,A
407,9840,P042,47277406,8259467.395184127,17829421.229357705,81772,2024-01-25,2024-05-10,30,42,B
408,4953,P033,6023681,18080403.478506148,25303759.246112503,295612,2024-11-28,2024-07-23,30,16,C
409,8471,P021,42564175,48103620.40207837,10381538.622220809,59649,2024-09-22,2024-10-21,0,38,C
410,4560,P025,47113186,49221109.71686954,29095113.729754195,555395,2024-06-29,2024-04-06,0,32,D
411,3226,P047,2839514,35573664.87306996,4170050.391334526,391470,2024-07-14,2024-12-24,60,12,E
412,4891,P033,19199653,45209166.867069595,10210392.321109766,664220,2024-08-13,2024-03-14,10,7,E
413,8736,P042,23032736,48700893.94307502,17278130.798239253,581385,2024-07-09,2024-09-25,120,30,D
414,6191,P047,26817150,13278528.738925632,10291861.900274716,187819,2024-03-01,2024-01-11,120,34,A
415,8944,P016,29493327,46180451.067188196,22043035.50404479,927654,2024-07-17,2024-09-01,30,15,C
416,9929,P021,27984402,31588114.522129133,15364950.29870207,959747,2024-06-17,2024-04-29,10,19,E
417,7008,P024,9671501,16224061.94928599,42650251.20259635,943605,2024-07-03,2024-04-10,10,39,C
418,8284,P025,14715154,24206124.578033566,36712643.257634014,342759,2024-08-16,2024-06-04,120,34,C
419,1629,P016,43473340,4742365.623735301,6071486.832109725,594620,2024-07-15,2024-02-04,60,32,C
420,4128,P042,24038237,21261052.43898227,2623922.927556435,793148,2024-11-14,2024-05-08,0,30,E
421,8255,,12788470,44173626.891745485,35032830.377803735,173039,2024-04-20,2024-06-16,0,46,C
422,1308,P025,44436616,43214089.33902045,9979093.064000782,724738,2024-01-14,2024-11-21,60,14,D
423,7001,P042,11093087,27870392.63083654,42976611.34245593,329695,2024-09-15,2024-12-06,60,8,D
424,4377,P016,34497743,16675355.843468845,36703778.57743469,94038,2024-03-22,2024-06-11,10,26,D
425,7609,P042,28770611,10280477.234011203,31042233.784373425,678979,2024-07-18,2024-03-29,30,14,C
426,6198,P020,11981135,18794756.668047268,35377649.17800786,156130,2024-05-20,2024-02-12,60,21,
427,7489,P049,7886970,49551336.80812424,32849449.3929776,364318,2024-03-24,2024-01-12,30,40,
428,5054,P021,29418021,28783291.22923091,46815979.69191898,240248,2024-03-15,2024-02-02,10,4,B
429,5948,P025,24061447,43227350.67301864,19551675.463068437,550293,2024-12-30,2024-01-20,0,20,D
430,5005,P021,20472976,32679852.058762457,20583844.74195575,532769,2024-11-13,2024-01-28,0,6,A
431,8830,P047,6729190,4306662.95784833,34144780.205245025,904940,2024-05-07,2024-04-23,30,23,B
432,9640,P025,49319464,45687642.10247654,19336527.20849585,106665,2024-10-01,2024-01-21,30,3,C
433,6458,P049,36075871,6820373.618413943,44496447.57793423,667484,2024-07-23,2024-03-16,30,38,C
434,8370,P047,39029761,13796139.272732254,18120969.32214254,921287,2024-09-04,2024-06-06,0,46,D
435,2705,P016,41361843,42377617.111020155,24617657.633222174,713739,2024-05-09,2024-01-09,0,14,A
436,4737,P021,24968585,20868024.2301786,6075259.805088322,173799,2024-12-19,2024-10-20,10,6,A
437,7576,P002,46914530,40643368.721128024,14789404.824542852,948223,2024-03-08,2024-05-16,30,37,
438,621,P002,29946611,22570783.113483783,38038527.822730415,750477,2024-06-14,2024-11-15,10,25,E
439,342,P042,40291379,41319629.58568211,33479666.370271243,618430,2024-04-23,2024-08-04,10,19,B
440,6545,P020,47418061,42645700.331732705,32604744.529643774,246111,2024-07-18,2024-04-30,30,37,D
441,1206,P011,6724826,41359334.815531544,26676953.134089127,216625,2024-04-18,2024-11-15,0,25,D
442,4366,,39471998,20300534.563577503,5752898.530835684,627761,2024-11-01,2024-03-02,120,27,C
443,457,P033,21099050,8626674.873365995,8622378.41573862,191586,2024-11-25,2024-08-22,0,10,E
444,5541,P049,15418969,6591527.225558651,42607659.5520706,965366,2024-08-06,2024-03-12,120,30,E
445,7959,P021,26731111,8156649.022747271,13555466.013973078,425530,2024-12-12,2024-04-16,10,19,
446,8790,P020,33303507,30170257.018671792,44742111.939638,987012,2024-03-26,2024-02-29,60,20,C
447,3745,P042,6412665,24732962.642216112,37286739.54854178,182061,2024-07-24,2024-09-09,30,31,E
448,5877,,12313702,3261573.318934121,7650678.567647546,515886,2024-12-14,2024-06-20,120,12,A
449,8528,P025,2177318,40534071.2072771,28717775.396359682,951015,2024-04-05,2024-09-15,0,8,E
450,8513,,40927020,46395916.74583406,17559077.1460255,851550,2024-08-24,2024-06-19,0,19,E
451,4835,P025,32932371,38802609.20660584,19871199.230753925,721294,2024-03-16,2024-06-13,0,45,E
452,8729,P002,27035790,1513498.7044925555,48388131.38059017,386152,2024-12-02,2024-07-09,10,42,C
453,8238,P020,14465697,9305777.455138236,16828759.346432008,533590,2024-04-18,2024-06-24,0,46,C
454,9290,P047,46360156,49442259.39228394,33899303.569400325,955606,2024-02-06,2024-10-25,60,10,C
455,8878,P020,4601152,1096140.2707248116,16045267.841617933,179602,2024-06-17,2024-04-10,0,44,B
456,579,P033,22067366,7127420.644069985,34932358.353308596,196248,2024-04-07,2024-07-16,0,15,E
457,3572,P011,2354774,42705499.7045329,27381574.790737018,662481,2024-03-01,2024-06-02,30,40,B
458,3430,P033,22914633,39213389.33077303,22617193.974574007,909341,2024-09-18,2024-08-23,120,9,A
459,7413,P016,47082979,7302204.624607007,47257473.9967634,321553,2024-10-21,2024-12-21,0,39,D
460,5196,P020,17483662,16242431.97510294,45312725.10753901,364172,2024-09-30,2024-12-25,10,12,E
461,2329,P011,23976698,8630190.254074588,30043349.12294859,921705,2024-12-05,2024-02-24,60,41,C
462,3361,P024,19446923,27873781.574045587,8984264.078847667,821333,2024-04-15,2024-01-22,0,29,A
463,8072,P033,2418853,19939399.065575603,27702129.23509237,424015,2024-08-21,2024-01-12,10,42,E
464,8989,P049,22590880,12416900.642394135,43942642.78373323,844481,2024-10-11,2024-06-21,0,30,C
465,5404,P021,46433631,23072974.467957158,28094592.755823173,204856,2024-12-05,2024-06-07,10,19,B
466,4288,P002,22117036,12957498.84536985,9141169.167798802,258879,2024-03-26,2024-11-11,60,37,B
467,5815,P002,12043612,18921457.132385034,47092858.91347394,772733,2024-08-15,2024-08-22,10,2,B
468,8481,P025,10149701,26764705.819060314,44658904.587308265,636384,2024-09-21,2024-01-22,10,30,B
469,7177,P002,26826772,42909463.98836841,8497077.279007617,883112,2024-07-28,2024-07-17,10,43,C
